admin_code,admin_name,river_name,width_class,width_proxy_m,area_m2,perimeter_m,source_record_count,latest_notice_date,center_lon,center_lat
43150,제천시,가느실천,narrow,8.17,10471.69,2562.05,1,20181214,128.2294197,36.9210854
43150,제천시,가래골천,medium,13.12,15777.08,2404.49,1,20181214,128.305928,37.1999385
43150,제천시,가산골천,medium,9.37,8074.23,1723.2,1,20181214,128.0899004,37.0571032
43150,제천시,가산절천,medium,10.81,7054.81,1305.23,1,20181214,128.0978619,37.060996
43150,제천시,가정천,wide,20.99,60818.08,5795.57,1,20211231,127.9992167,37.1456402
43150,제천시,갈경이천,medium,9.07,11891.92,2621.89,1,20181214,128.1529722,37.0980896
43150,제천시,갈리무정천,narrow,8.26,17857.67,4321.62,1,20181214,128.1358466,36.9447757
43150,제천시,강제천,wide,21.8,94228.46,8643.16,1,20181214,128.2004638,37.1097355
43150,제천시,갚으실천,narrow,6.25,7571.41,2424.75,1,20181214,128.2010245,37.0727564
43150,제천시,개골천,medium,14.42,33928.37,4704.51,1,20181214,128.1949848,37.0609634
43150,제천시,개화천,wide,27.14,85613.0,6308.76,1,20211231,128.2395248,37.1192494
43150,제천시,거문골천,wide,21.42,26662.67,2489.09,1,20181214,128.0064786,37.2194598
43150,제천시,계란천,medium,15.12,61767.63,8171.1,1,20181214,128.2179775,36.9192476
43150,제천시,고모동천,medium,15.65,25749.55,3291.33,1,20181214,128.1499797,37.1263747
43150,제천시,고목천,medium,13.97,12400.94,1774.89,1,20181214,128.1805903,36.8896282
43150,제천시,고산동천,narrow,8.49,7312.71,1722.64,1,20181214,128.1392137,37.126389
43150,제천시,곡현천,narrow,6.47,11357.1,3513.17,1,20181214,128.1447166,36.9180685
43150,제천시,골말천,medium,15.48,31072.17,4013.92,1,20181214,128.0173058,37.1540493
43150,제천시,골미천,wide,19.85,67917.85,6843.23,1,20181214,128.0615373,36.8589505
43150,제천시,골안천,medium,13.39,24714.2,3690.9,1,20181214,128.2920454,37.1844727
43150,제천시,곰바우천,narrow,7.91,9288.59,2349.5,1,20181214,128.1790545,37.0395603
43150,제천시,공재천,medium,13.85,25530.83,3685.76,1,20181214,127.9829809,37.1600503
43150,제천시,공전천,wide,31.63,109136.92,6900.2,1,20181214,128.0661065,37.1201856
43150,제천시,교촌천,medium,11.83,15594.26,2637.39,1,20181214,128.2367392,37.2198361
43150,제천시,구곡천,medium,8.99,15862.41,3528.6,1,,128.1835315,36.9489078
43150,제천시,구례골천,medium,12.15,10327.45,1700.46,1,20181214,128.076674,36.8804918
43150,제천시,구학천,wide,18.01,67488.01,7493.38,1,20181214,128.0208618,37.2077208
43150,제천시,굴탄천,wide,19.94,117576.39,11790.5,2,20211231,128.154058,37.113209
43150,제천시,기소골천,medium,10.06,27807.66,5526.77,1,20181214,128.1180496,37.0578504
43150,제천시,깊은골천,medium,10.99,11691.07,2128.49,1,20181214,128.2870394,37.1958547
43150,제천시,꼴미천,medium,12.81,16143.28,2521.04,1,20181214,127.9979708,37.1661676
43150,제천시,나랭1천,medium,12.89,9563.24,1483.82,1,20181214,128.2074411,37.240268
43150,제천시,나실천,medium,10.5,19914.36,3794.1,1,20181214,128.1452687,36.8989273
43150,제천시,내동천,narrow,7.84,6244.23,1592.91,1,20181214,128.2184903,36.941368
43150,제천시,내리천,narrow,8.52,16429.1,3856.61,1,20181214,128.1790935,36.9279961
43150,제천시,넓은내천,wide,18.0,12126.01,1347.58,1,20181214,128.156028,36.8836956
43150,제천시,논골천,wide,29.0,184278.64,12710.26,1,20211231,128.1034844,37.0931749
43150,제천시,느쟁이천,medium,10.38,16016.67,3084.59,1,20181214,128.1879678,37.1053188
43150,제천시,늘목천,medium,11.07,5683.01,1026.98,1,20181214,128.1112664,37.1883318
43150,제천시,다락골천,medium,14.61,79508.84,10882.1,1,20181214,128.1333832,37.0531078
43150,제천시,단지실천,narrow,7.34,8912.94,2430.07,1,20181214,128.2289777,36.895792
43150,제천시,달농실천,medium,9.47,22418.13,4734.51,1,20181214,128.1604388,36.9010599
43150,제천시,당곡천,medium,14.64,17825.75,2434.88,1,20181214,128.2988809,37.2094053
43150,제천시,대동천,medium,12.28,17752.86,2890.26,1,20181214,128.2185565,36.8746654
43150,제천시,대량천,medium,14.35,52508.15,7318.59,1,20181214,128.2487228,37.0979569
43150,제천시,대미론천,medium,11.23,9773.25,1740.05,1,20181214,128.1618521,37.1604833
43150,제천시,대사창천,narrow,7.1,8188.92,2308.19,1,20181214,128.1481888,37.0698064
43150,제천시,대사천,medium,14.65,58139.53,7938.42,1,20211231,128.1626173,37.067723
43150,제천시,대장천,medium,9.11,26316.64,5776.05,1,20181214,128.2340234,37.069171
43150,제천시,대전천,medium,11.56,41115.01,7113.6,1,20181214,128.2344462,36.8969972
43150,제천시,대호지천,medium,12.85,10609.61,1651.76,1,20181214,127.9439874,37.1762911
43150,제천시,댓골천,narrow,8.12,4981.74,1227.5,1,20181214,128.1107713,37.1746836
43150,제천시,덕주골천,wide,25.23,34523.91,2736.9,1,20181214,128.0898981,36.8626819
43150,제천시,도기천,medium,9.38,16468.71,3511.75,1,20181214,128.2285983,36.878415
43150,제천시,도장골천,medium,12.21,26198.21,4292.52,1,20181214,128.1252399,37.1125039
43150,제천시,도전천,medium,10.75,10195.4,1896.21,1,20181214,128.1834724,36.9564078
43150,제천시,독가촌천,medium,15.37,49946.36,6500.66,1,20181214,127.9984655,37.2338038
43150,제천시,독바우천,narrow,7.1,7374.64,2076.88,1,20181214,128.193223,37.0785649
43150,제천시,독중말천,medium,13.82,8676.62,1255.83,1,20181214,128.2314574,37.2158074
43150,제천시,돌모루천,wide,18.13,71380.26,7874.47,1,20211231,128.154058,37.113209
43150,제천시,동막천,medium,12.67,21679.66,3423.02,1,20181214,128.2145866,37.1841454
43150,제천시,동산말천,medium,11.19,5944.54,1062.6,1,20181214,128.1907687,37.1578727
43150,제천시,둔전골천,medium,13.3,23549.53,3540.21,1,20211231,128.2270014,37.1702972
43150,제천시,마곡천,medium,12.6,15971.14,2534.92,1,20181214,128.1172132,37.088846
43150,제천시,마골천,medium,13.25,29539.32,4459.62,1,20211231,128.2451929,37.1238447
43150,제천시,마산천,medium,11.03,11363.67,2060.14,1,20181214,128.1140247,37.1420384
43150,제천시,망월천,narrow,6.95,6159.37,1771.43,1,20181214,128.2060192,37.1165191
43150,제천시,매골천,wide,20.4,65384.89,6411.6,1,20181214,128.135077,37.1717811
43150,제천시,매차골천,narrow,7.27,8127.47,2236.78,1,20181214,128.1594782,36.944716
43150,제천시,명암천,wide,27.88,122724.05,8802.7,1,20181214,128.1440607,37.1914164
43150,제천시,모정천,medium,11.16,14408.56,2583.03,1,20181214,128.0342741,37.1361901
43150,제천시,목우동천,medium,9.89,7785.94,1574.5,1,20181214,128.1396257,37.1928932
43150,제천시,몰골천,medium,9.95,7647.96,1537.23,1,20181214,128.200908,37.0998526
43150,제천시,무덤실천,medium,10.78,15642.16,2902.26,1,20181214,128.2267258,37.1638547
43150,제천시,박달재천,wide,17.02,15157.4,1781.37,1,20181214,128.0686955,37.1409302
43150,제천시,밤나무천,medium,15.64,17597.07,2250.78,1,20181214,128.1442208,37.1962124
43150,제천시,방도교천,wide,62.74,303497.5,9675.15,1,20181214,128.0122921,37.1663373
43150,제천시,변전소천,narrow,8.16,11453.46,2808.13,1,,128.2341563,37.1685773
43150,제천시,봉양천,wide,22.74,72868.24,6407.82,1,20211231,128.1317808,37.1476816
43150,제천시,부산천,medium,13.92,16385.5,2354.6,1,20181214,128.0979584,37.0438312
43150,제천시,불당골천,medium,13.09,8134.8,1243.3,1,20181214,128.2540224,37.1526808
43150,제천시,블그실천,medium,11.18,18911.61,3383.82,1,20181214,128.1972399,36.9099691
43150,제천시,비끼제천,narrow,8.39,4891.3,1166.45,1,20181214,128.1263884,37.1997632
43150,제천시,비디재천,wide,16.71,15581.92,1864.55,1,20181214,127.9531785,37.1740464
43150,제천시,사기장골천,wide,15.84,30822.21,3891.06,1,20181214,128.2630917,37.1754657
43150,제천시,사시리천,medium,10.98,6979.19,1270.88,1,20181214,128.149139,36.8721852
43150,제천시,산곡천,narrow,5.45,5872.34,2153.16,1,20181214,128.1426248,36.9320729
43150,제천시,산저터천,medium,8.73,11986.1,2745.94,1,20181214,128.094082,37.0514667
43150,제천시,삼거리천,wide,29.21,202634.52,13875.19,1,20211231,128.1471292,37.0984688
43150,제천시,상송한천,medium,12.18,14368.11,2359.18,1,20181214,128.2225363,37.2281495
43150,제천시,상천천,wide,18.59,10470.49,1126.72,1,20181214,128.2384319,36.9669508
43150,제천시,상풍천,medium,13.32,14443.53,2169.14,1,20211231,128.2627704,37.1414653
43150,제천시,상학동천,wide,28.79,66100.43,4591.48,1,20181214,127.9549894,37.2222032
43150,제천시,새거리천,wide,27.14,85613.0,6308.76,1,20211231,128.2395248,37.1192494
43150,제천시,새터말천,medium,13.74,7394.85,1076.38,1,20181214,127.9965163,37.2102159
43150,제천시,새터천,medium,12.19,9336.64,1531.47,1,20181214,128.1410335,37.1349901
43150,제천시,선녀골천,medium,8.89,14034.49,3157.03,1,20181214,128.1960179,37.0791644
43150,제천시,선바위천,medium,9.0,5224.29,1160.71,1,20181214,128.2015114,37.2446628
43150,제천시,세월이천,wide,24.92,33656.23,2701.43,1,20181214,128.1945736,37.1668273
43150,제천시,소바위1천,medium,14.62,11391.3,1557.86,1,20181214,128.1867936,37.2299736
43150,제천시,소바위2천,wide,25.05,52661.2,4203.7,1,20181214,128.1909977,37.2282296
43150,제천시,소새천,wide,17.54,9690.59,1104.66,1,20211231,128.1643539,37.142362
43150,제천시,솔티천,medium,10.02,9319.71,1859.69,1,20181214,128.1405015,37.0831456
43150,제천시,송수골천,wide,20.22,40912.54,4047.63,1,20181214,128.0939571,37.1347507
43150,제천시,수래골천,medium,10.86,15631.48,2878.98,1,20181214,128.2148899,36.9106008
43150,제천시,수론천,wide,25.11,76261.99,6075.32,1,20181214,128.0299958,37.127509
43150,제천시,수리천,medium,9.71,21977.99,4528.35,1,20181214,128.2264861,36.9086079
43150,제천시,숫갈천,medium,14.6,15198.33,2082.0,1,20181214,128.1028507,36.9275795
43150,제천시,승지골천,medium,9.77,11825.83,2420.83,1,20181214,128.0808703,37.1180471
43150,제천시,시거리천,medium,9.23,5250.4,1138.25,1,20181214,128.1452253,37.0946549
43150,제천시,신동천,medium,8.74,8839.25,2022.88,1,20181214,128.1687742,37.1332029
43150,제천시,신월천,medium,12.84,12234.91,1905.39,1,20181214,128.1905445,37.1728174
43150,제천시,신촌말천,narrow,6.22,7845.06,2522.63,1,20181214,128.1431832,36.9215267
43150,제천시,아랫말천,wide,23.82,52543.06,4412.48,1,20181214,128.1340803,36.8860888
43150,제천시,안고모동천,medium,12.45,14901.17,2393.06,1,20181214,128.1464056,37.1187261
43150,제천시,안골천,medium,10.61,17795.83,3355.01,1,20181214,128.2207005,37.1190905
43150,제천시,안말천,medium,10.93,15788.18,2888.82,1,20181214,128.2386724,37.1993609
43150,제천시,앞실천,medium,9.4,11566.7,2460.27,1,20181214,128.1878165,36.9511014
43150,제천시,야미교천,narrow,6.49,7291.25,2246.8,1,,128.1773192,36.9301988
43150,제천시,양구터천,narrow,8.41,7415.4,1763.47,1,,128.2383949,37.1663556
43150,제천시,양방천,medium,8.62,10349.97,2401.18,1,20181214,128.2644294,37.1925917
43150,제천시,양화천,narrow,7.45,14394.19,3866.47,1,20181214,128.2058194,37.0846683
43150,제천시,어리실천,medium,11.78,8389.78,1424.73,1,20181214,128.1039335,37.0582832
43150,제천시,억동천,medium,10.56,6937.43,1314.51,1,20181214,128.1574277,36.8716981
43150,제천시,엄승골천,wide,21.51,28320.65,2633.58,1,20181214,128.2194353,37.2192003
43150,제천시,여우네천,medium,12.86,11891.17,1849.22,1,20181214,127.985702,37.1785905
43150,제천시,연론천,narrow,8.0,12904.38,3227.73,1,20181214,128.1246852,36.9643806
43150,제천시,오리골천,narrow,8.3,8744.6,2107.35,1,20181214,128.1198258,37.104182
43150,제천시,와돈지천,medium,9.06,8349.53,1842.63,1,20181214,128.1759862,36.8997259
43150,제천시,왕당천,medium,15.78,20599.38,2611.1,1,20181214,128.0339014,37.1273568
43150,제천시,용산골천,wide,17.5,17764.08,2030.3,1,20181214,127.9939116,37.2224215
43150,제천시,원강재천,narrow,7.31,5529.46,1511.91,1,20181214,128.1955408,37.1209542
43150,제천시,원마루천,medium,10.84,7819.99,1442.33,1,20181214,128.2735526,37.1925828
43150,제천시,월굴천,narrow,8.32,15545.73,3739.03,1,20181214,128.156702,37.0566208
43150,제천시,월림천,medium,10.47,17050.86,3257.51,1,20181214,128.1872413,37.0771968
43150,제천시,위림천,medium,14.49,44538.63,6149.55,1,20181214,128.1712488,37.080315
43150,제천시,음마곡천,medium,14.7,48593.97,6611.0,1,20211231,128.1182492,37.0822786
43150,제천시,음만전천,medium,12.92,30979.98,4795.32,1,20211231,128.2518079,37.1716864
43150,제천시,음지말천,medium,10.26,18030.62,3515.92,1,20181214,128.1234878,36.9087259
43150,제천시,의림지천,wide,42.5,168520.83,7929.65,1,20181214,128.2078207,37.1731065
43150,제천시,자작천,wide,42.9,207375.25,9667.49,1,20211231,128.2905709,37.1190278
43150,제천시,잣나무천,medium,12.84,25952.79,4043.92,1,20181214,128.188426,37.1669794
43150,제천시,장구목천,medium,8.82,11212.12,2542.97,1,20181214,128.0889936,37.1339191
43150,제천시,재공천,medium,9.59,6540.29,1364.04,1,20181214,128.1678021,37.0674726
43150,제천시,재현천,medium,12.77,19487.85,3053.27,1,20211231,127.9990747,37.1386037
43150,제천시,절골천,wide,19.4,43228.09,4456.12,1,20181214,128.155986,37.1564038
43150,제천시,점골천,wide,15.87,11489.8,1447.81,1,20181214,128.2170887,37.2203216
43150,제천시,점재천,medium,11.09,11120.72,2005.22,1,20181214,128.2496689,37.1475803
43150,제천시,정암천,medium,8.87,6481.23,1461.89,1,20181214,128.2788977,37.1932128
43150,제천시,제비랑천,medium,11.62,14477.94,2491.4,1,20181214,128.1637771,37.1186986
43150,제천시,줄병골천,medium,11.87,9686.64,1631.79,1,20181214,128.0900708,37.0637095
43150,제천시,중골천,medium,11.38,12753.37,2241.3,1,20181214,128.2433338,37.094638
43150,제천시,중말천,wide,16.88,24065.65,2851.73,1,20181214,128.2543768,37.1288927
43150,제천시,중전천,wide,24.15,42970.2,3558.88,1,20181214,128.1905631,37.0510251
43150,제천시,쥐실천,narrow,7.59,6258.27,1649.49,1,20181214,128.2503469,37.1418628
43150,제천시,지소거리천,medium,9.81,14294.87,2913.53,1,20181214,128.1175141,36.9399511
43150,제천시,지실천,medium,10.23,15615.24,3052.66,1,20181214,128.2427518,37.1863692
43150,제천시,진리천,narrow,7.5,5357.67,1429.58,1,20181214,128.1618784,37.0714487
43150,제천시,질고개천,medium,11.78,9641.05,1636.38,1,20181214,128.189078,37.1526664
43150,제천시,집실천,medium,8.87,6534.26,1472.6,1,20181214,128.2197244,36.9100458
43150,제천시,차골천,narrow,8.24,11530.12,2798.87,1,20181214,128.1624501,36.9167455
43150,제천시,찬우물천,medium,9.08,4691.2,1033.7,1,20181214,128.2305189,37.122379
43150,제천시,천터골천,narrow,6.54,4719.75,1443.84,1,20181214,128.285677,37.1221819
43150,제천시,초경동천,wide,21.61,61815.21,5721.97,1,20181214,128.2447736,36.9623898
43150,제천시,초장골천,medium,10.14,5417.33,1068.68,1,20181214,128.2441677,37.2102865
43150,제천시,큰골천,medium,11.24,11637.47,2071.46,1,20181214,128.1132943,37.1460044
43150,제천시,큰말천,medium,9.86,7338.7,1488.93,1,20211231,128.1405879,37.1541586
43150,제천시,텃골천,medium,9.28,5608.12,1209.07,1,,128.2356926,37.1561606
43150,제천시,퇴골천,medium,9.41,8672.55,1842.78,1,20181214,128.1992413,36.8917377
43150,제천시,평동천,wide,30.44,88787.49,5833.8,1,20181214,128.0236641,37.1432311
43150,제천시,평촌1천,wide,19.92,35044.89,3518.78,1,20181214,128.2072501,37.2344333
43150,제천시,포전천,medium,15.72,26179.47,3329.99,1,20181214,128.201686,37.0550638
43150,제천시,학현천,wide,27.57,142979.72,10370.48,1,20181214,128.191995,37.0052294
43150,제천시,한길가천,narrow,8.17,8824.89,2159.67,1,20181214,128.1561657,36.9357266
43150,제천시,한치천,medium,10.81,9970.51,1845.28,1,20181214,128.0580344,37.1009687
43150,제천시,헌터골천,wide,17.96,10036.79,1117.67,1,20181214,128.1503735,37.1967897
43150,제천시,황골천,medium,11.38,11971.01,2104.53,1,20181214,128.1328849,37.0401603
43150,제천시,흑석천,wide,21.48,72415.49,6741.93,1,20211231,128.2454703,37.1437937
43720,보은군,가고천,wide,19.31,38528.33,3989.6,1,20201218,127.727322,36.5920792
43720,보은군,가는골천,narrow,6.12,6087.43,1989.23,1,20180809,127.8556309,36.3852475
43720,보은군,가시골천,narrow,5.72,5249.4,1837.01,1,20180809,127.6109282,36.4724763
43720,보은군,가재래골천,narrow,7.46,8423.41,2257.35,1,20180809,127.6305621,36.4727537
43720,보은군,갈목천,medium,14.11,38444.25,5450.3,1,20180809,127.8060569,36.5035278
43720,보은군,갈티골천,medium,10.39,16774.09,3228.52,1,20180809,127.6302536,36.5180465
43720,보은군,갈평천,wide,27.72,69540.29,5018.14,1,20180809,127.8403937,36.444241
43720,보은군,갓골천,narrow,4.02,2610.58,1299.91,1,20180809,127.7202594,36.5456934
43720,보은군,갯골천,narrow,6.99,9726.94,2784.31,1,20180809,127.5899186,36.5021148
43720,보은군,거교천,narrow,5.78,4077.28,1411.38,1,20180809,127.5796035,36.4561977
43720,보은군,거구리천,narrow,6.9,4473.16,1296.63,1,20180809,127.566788,36.450267
43720,보은군,건천중천,medium,10.43,15988.34,3066.8,1,20180809,127.6290953,36.4851433
43720,보은군,건천천,wide,23.0,73271.23,6372.45,1,20180809,127.6292218,36.4767866
43720,보은군,고석천,narrow,6.62,4203.08,1269.8,1,20180809,127.6128634,36.5168493
43720,보은군,곰쟁이천,medium,10.56,31533.76,5972.05,1,20180809,127.6936473,36.5444078
43720,보은군,교암천,medium,11.45,11749.35,2052.9,2,20180809,127.6849304,36.4730154
43720,보은군,구리목천,medium,11.37,20206.67,3555.75,1,20180809,127.7107495,36.5153877
43720,보은군,구병천,medium,14.41,35249.8,4893.83,1,20180809,127.868353,36.4840698
43720,보은군,구수골천,medium,10.44,7914.11,1516.62,1,20180809,127.6370678,36.4578271
43720,보은군,구티재천,narrow,6.9,6980.74,2024.14,1,20180809,127.7362365,36.5541677
43720,보은군,금곡천,narrow,5.89,5820.87,1976.57,1,20180809,127.5917883,36.4495895
43720,보은군,기대천,medium,12.0,12403.38,2066.56,1,20180809,127.8182638,36.4027231
43720,보은군,길골천,wide,16.32,31726.78,3887.84,1,20180809,127.7133055,36.5608111
43720,보은군,길산제천,medium,12.46,12621.74,2026.52,1,20180809,127.7014966,36.5274388
43720,보은군,길탕재천,narrow,4.01,3069.7,1532.51,1,20180809,127.7306851,36.5539388
43720,보은군,길탕천,wide,17.31,14293.75,1651.13,1,20180809,127.7229308,36.5659649
43720,보은군,깊은골천,narrow,3.2,3041.61,1902.78,1,20180809,127.743962,36.5501316
43720,보은군,까치메기골천,narrow,7.55,5246.47,1390.05,1,20180809,127.6477875,36.5104161
43720,보은군,남대문천,medium,9.34,22202.84,4751.95,1,20180809,127.5679154,36.4606107
43720,보은군,노티천,wide,20.09,40911.76,4073.57,1,20180809,127.6765262,36.5061829
43720,보은군,눌곡천,narrow,6.99,7030.83,2010.77,1,20180809,127.5929295,36.4836666
43720,보은군,느리골천,wide,19.75,29645.1,3002.0,1,20201218,127.6372929,36.5285946
43720,보은군,능암천,wide,17.87,19658.62,2199.6,1,20201218,127.6096711,36.5383501
43720,보은군,대목천,wide,19.54,64913.46,6644.89,1,20180809,127.8541455,36.5129126
43720,보은군,대야천,medium,10.17,22559.52,4437.25,1,20180809,127.749289,36.4901333
43720,보은군,대원천,wide,27.74,150318.65,10837.28,1,20201218,127.7852303,36.5849195
43720,보은군,도원천,wide,30.78,68375.99,4443.01,1,20201218,127.6572768,36.5846146
43720,보은군,도쟁이천,medium,12.18,18703.26,3070.32,1,20180809,127.6742687,36.545008
43720,보은군,독자골천,medium,15.08,49819.28,6607.82,1,20180809,127.6563378,36.5658606
43720,보은군,독점골천,narrow,5.46,3272.26,1198.4,1,20180809,127.7749663,36.4882324
43720,보은군,돌쇠천,medium,10.94,22825.95,4174.24,1,20180809,127.816205,36.4379176
43720,보은군,동관천,wide,25.49,46436.17,3643.15,1,20180809,127.8654669,36.4906653
43720,보은군,동절골천,medium,8.76,13051.53,2981.32,1,20180809,127.6168183,36.5399429
43720,보은군,동화천,medium,10.25,17497.42,3414.85,1,20180809,127.7496971,36.5681203
43720,보은군,등골천,medium,10.99,5786.61,1052.9,1,20180809,127.6590444,36.5934042
43720,보은군,마당말골천,narrow,4.92,5654.19,2300.13,1,20180809,127.8320913,36.3897255
43720,보은군,마티천,wide,32.77,171331.13,10456.16,1,20180809,127.7730578,36.4776485
43720,보은군,마평천,narrow,7.83,11296.66,2884.98,1,20180809,127.5889238,36.4908564
43720,보은군,말치천,medium,9.2,10054.85,2186.46,1,20180809,127.8056656,36.5008223
43720,보은군,망월천,narrow,7.38,12350.08,3347.69,6,20180809,127.7359406,36.3918892
43720,보은군,매봉산천,narrow,8.27,7435.66,1799.03,1,20180809,127.60195,36.495976
43720,보은군,머티골천,narrow,5.8,4246.53,1464.41,1,20180809,127.5824202,36.4968205
43720,보은군,모등천,narrow,8.07,7471.28,1850.71,1,20180809,127.8226938,36.3886136
43720,보은군,모정천,medium,9.88,9907.4,2005.19,1,20180809,127.7498749,36.5254665
43720,보은군,묘서천,medium,10.58,20207.32,3819.67,1,20180809,127.6887906,36.4439292
43720,보은군,무수목천,medium,12.67,9057.23,1429.76,1,20180809,127.7710295,36.5420234
43720,보은군,무주골천,medium,12.81,24803.36,3872.58,1,20180809,127.6375161,36.5784732
43720,보은군,문암천,wide,18.09,100516.6,11115.19,1,20180809,127.7259608,36.5436235
43720,보은군,문티천,medium,10.74,20546.72,3825.62,1,20180809,127.6870732,36.4307086
43720,보은군,미조랭이천,medium,8.87,7640.81,1723.07,1,20180809,127.6635815,36.4771867
43720,보은군,민판동천,wide,20.8,57389.7,5516.92,1,20180809,127.8212091,36.5434416
43720,보은군,밤성골천,narrow,7.97,18565.31,4660.26,1,20180809,127.647883,36.5045985
43720,보은군,방화실천,wide,22.75,60973.25,5359.42,1,20180809,127.8249256,36.4518676
43720,보은군,백록동천,medium,8.64,14609.85,3382.78,1,20180809,127.8689144,36.3865951
43720,보은군,백운동천,medium,12.3,20294.68,3299.48,1,20200324,127.67931,36.5495375
43720,보은군,백현천,narrow,7.94,7254.65,1828.33,1,20180809,127.7820073,36.5551712
43720,보은군,범말천,medium,11.25,9320.15,1656.6,1,20180809,127.7842636,36.5236348
43720,보은군,법주천,medium,11.98,22239.05,3711.15,1,20180809,127.6351117,36.5546976
43720,보은군,벽지일천,medium,10.6,16549.45,3123.86,1,20180809,127.7771469,36.4367325
43720,보은군,변둔천,narrow,7.38,5917.46,1603.99,1,20180809,127.8525586,36.3920948
43720,보은군,병원천,medium,8.75,8907.9,2036.61,1,20180809,127.6845443,36.4811261
43720,보은군,복바위천,medium,9.24,9477.17,2052.41,1,20180809,127.8300517,36.3896751
43720,보은군,봉비천,wide,16.6,34813.69,4193.48,1,20180809,127.8051455,36.4600921
43720,보은군,부내실천,medium,11.41,8684.92,1522.93,1,20180809,127.7927583,36.5434332
43720,보은군,부수골천,wide,19.55,44901.64,4593.59,1,20180809,127.8027495,36.5522322
43720,보은군,북상골천,narrow,6.87,12680.81,3689.19,1,20180809,127.7013319,36.5452089
43720,보은군,분저천,narrow,6.68,5328.63,1596.3,1,20180809,127.5742562,36.4217617
43720,보은군,불목천,medium,9.21,17246.75,3745.95,1,20180809,127.8173323,36.4564024
43720,보은군,산중천,wide,18.14,75010.82,8269.17,1,20180809,127.7172341,36.577273
43720,보은군,산척천,medium,10.5,14829.07,2823.31,1,20180809,127.6640794,36.490761
43720,보은군,삼성천,medium,13.3,13078.9,1966.38,1,20180809,127.7422887,36.5206236
43720,보은군,상신천,narrow,5.46,6486.85,2375.36,1,20180809,127.7171184,36.5444666
43720,보은군,상원남천,medium,13.31,15306.03,2299.66,1,20180809,127.7299719,36.3977065
43720,보은군,새뜸천,narrow,5.23,6187.08,2366.55,1,20180809,127.7640553,36.4127022
43720,보은군,새목이천,medium,14.69,15233.72,2074.62,1,20180809,127.8246329,36.5163995
43720,보은군,새양골천,narrow,6.17,6474.19,2099.99,1,20180809,127.824853,36.5212386
43720,보은군,새정골천,medium,9.7,7259.6,1496.42,1,20180809,127.654526,36.5047572
43720,보은군,새터천,narrow,6.68,4917.11,1472.36,1,20180809,127.6152113,36.5420527
43720,보은군,샘천,medium,12.39,13768.98,2223.01,1,20180809,127.6534839,36.5847518
43720,보은군,서낭골천,medium,10.42,13017.76,2499.01,1,20180809,127.7995557,36.464668
43720,보은군,서당안골천,narrow,6.89,5681.93,1650.0,1,20180809,127.7613882,36.5057698
43720,보은군,선곡천,wide,21.79,72400.07,6644.54,1,20180809,127.7160345,36.4358112
43720,보은군,성리천,wide,15.85,65058.84,8211.18,1,20180809,127.6838191,36.459014
43720,보은군,성족천,wide,19.93,63477.05,6369.27,1,20180809,127.754996,36.507915
43720,보은군,성지천,medium,11.65,13756.64,2362.03,1,20180809,127.7721863,36.4142417
43720,보은군,세목천,medium,10.68,16402.47,3072.09,1,20180809,127.5810467,36.4782531
43720,보은군,세정골천,medium,12.93,9238.63,1428.99,1,20180809,127.6576619,36.591836
43720,보은군,세푼이천,wide,17.98,31921.61,3551.13,1,20180809,127.7455085,36.4649622
43720,보은군,소계천,medium,8.77,14082.81,3210.34,1,20180809,127.6857004,36.453498
43720,보은군,소릉골천,medium,10.07,20521.62,4074.82,1,20180809,127.6544528,36.5440681
43720,보은군,소리목천,medium,12.68,10346.0,1632.49,1,20180809,127.8025427,36.5472794
43720,보은군,소여천,wide,19.96,107105.4,10730.98,1,20201218,127.8328952,36.41693
43720,보은군,송평천,medium,12.11,11345.02,1874.02,1,20180809,127.6165687,36.4701783
43720,보은군,쇠실천,narrow,6.68,5859.43,1754.8,1,20180809,127.5948553,36.4555449
43720,보은군,쇠저울천,medium,9.06,8111.73,1789.87,1,20180809,127.6987633,36.4983026
43720,보은군,쇠푼이천,medium,9.62,18637.66,3872.85,1,20180809,127.5789971,36.4744728
43720,보은군,수적골천,narrow,7.48,11055.52,2955.66,1,20180809,127.6505482,36.5359306
43720,보은군,수정천,narrow,5.93,6830.24,2303.49,1,20180809,127.7224903,36.4730394
43720,보은군,숭직골천,narrow,6.02,3816.37,1267.72,1,20180809,127.8063834,36.4663639
43720,보은군,스몰골천,medium,11.26,10084.9,1791.97,1,20180809,127.8565531,36.449955
43720,보은군,시구티천,medium,13.33,30059.33,4510.43,1,20180809,127.6672427,36.4487628
43720,보은군,신등골천,wide,17.82,21116.51,2370.26,1,20180809,127.6373105,36.5103671
43720,보은군,신문천,medium,13.33,29477.47,4421.94,1,20180809,127.6009401,36.5242419
43720,보은군,신정천,wide,17.26,33066.57,3830.67,1,20180809,127.7935442,36.5776048
43720,보은군,실미천,narrow,3.46,2451.75,1417.9,1,20180809,127.5285187,36.4228058
43720,보은군,심은지천,medium,9.03,12855.32,2846.39,1,20180809,127.5953014,36.4633945
43720,보은군,아곡천,medium,10.9,7592.12,1393.49,1,20180809,127.6519586,36.5482329
43720,보은군,아래대목천,medium,9.53,6275.74,1317.31,1,20180809,127.8602849,36.517134
43720,보은군,아시천,narrow,5.3,3595.43,1356.96,1,20180809,127.7297742,36.5431822
